pokedex_number,name,status,species,height,weight,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,generation,type_number,type_1,type_2,egg_type_number,egg_type_1,egg_type_2
742,Cutiefly,Normal,Bee Fly Pokémon,0.1,0.2,3,Honey Gather,Shield Dust,Sweet Veil,304,40,45,40,55,40,84,190.0,70.0,61.0,Medium Fast,50.0,20.0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0,7,2,Bug,Fairy,2,Bug,Fairy
743,Ribombee,Normal,Bee Fly Pokémon,0.2,0.5,3,Honey Gather,Shield Dust,Sweet Veil,464,60,55,60,95,70,124,75.0,70.0,162.0,Medium Fast,50.0,20.0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0,7,2,Bug,Fairy,2,Bug,Fairy
744,Rockruff,Normal,Puppy Pokémon,0.51,9.2,3,Keen Eye,Vital Spirit,Steadfast,280,45,65,40,30,40,60,190.0,70.0,56.0,Medium Fast,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7,1,Rock,,1,Field,
744,Own Tempo Rockruff,Normal,Puppy Pokémon,0.51,9.2,1,Own Tempo,,,280,45,65,40,30,40,60,190.0,70.0,56.0,Medium Fast,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7,1,Rock,,1,Field,
745,Lycanroc Midday Form,Normal,Wolf Pokémon,0.79,25.0,3,Keen Eye,Sand Rush,Steadfast,487,75,115,65,55,65,112,90.0,70.0,170.0,Medium Fast,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7,1,Rock,,1,Field,
745,Lycanroc Midnight Form,Normal,Wolf Pokémon,1.09,25.0,3,Keen Eye,Vital Spirit,No Guard,487,85,115,75,55,75,82,90.0,70.0,170.0,Medium Fast,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7,1,Rock,,1,Field,
745,Lycanroc Dusk Form,Normal,Wolf Pokémon,0.79,25.0,1,Tough Claws,,,487,75,117,65,55,65,110,90.0,70.0,170.0,Medium Fast,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7,1,Rock,,1,Field,
746,Wishiwashi Solo Form,Normal,Small Fry Pokémon,0.2,0.3,1,Schooling,,,175,45,20,20,25,25,40,60.0,70.0,61.0,Fast,50.0,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,7,1,Water,,1,Water 2,
746,Wishiwashi School Form,Normal,Small Fry Pokémon,8.2,78.6,1,Schooling,,,620,45,140,130,140,135,30,60.0,70.0,217.0,Fast,50.0,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,7,1,Water,,1,Water 2,
747,Mareanie,Normal,Brutal Star Pokémon,0.41,8.0,3,Merciless,Limber,Regenerator,305,50,53,62,43,52,45,190.0,70.0,61.0,Medium Fast,50.0,20.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,7,2,Poison,Water,1,Water 1,
748,Toxapex,Normal,Brutal Star Pokémon,0.71,14.5,3,Merciless,Limber,Regenerator,495,50,63,152,53,142,35,75.0,70.0,173.0,Medium Fast,50.0,20.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,7,2,Poison,Water,1,Water 1,
749,Mudbray,Normal,Donkey Pokémon,0.99,110.0,3,Own Tempo,Stamina,Inner Focus,385,70,100,70,45,55,45,190.0,70.0,77.0,Medium Fast,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,7,1,Ground,,1,Field,
750,Mudsdale,Normal,Draft Horse Pokémon,2.49,920.0,3,Own Tempo,Stamina,Inner Focus,500,100,125,100,55,85,35,60.0,70.0,175.0,Medium Fast,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,7,1,Ground,,1,Field,
751,Dewpider,Normal,Water Bubble Pokémon,0.3,4.0,2,Water Bubble,,Water Absorb,269,38,40,52,40,72,27,200.0,70.0,54.0,Medium Fast,50.0,15.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,7,2,Water,Bug,2,Bug,Water 1
752,Araquanid,Normal,Water Bubble Pokémon,1.8,82.0,2,Water Bubble,,Water Absorb,454,68,70,92,50,132,42,100.0,70.0,159.0,Medium Fast,50.0,15.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,7,2,Water,Bug,2,Bug,Water 1
753,Fomantis,Normal,Sickle Grass Pokémon,0.3,1.5,2,Leaf Guard,,Contrary,250,40,55,35,50,35,35,190.0,70.0,50.0,Medium Fast,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1,Grass,,1,Grass,
754,Lurantis,Normal,Bloom Sickle Pokémon,0.89,18.5,2,Leaf Guard,,Contrary,480,70,105,90,80,90,45,75.0,70.0,168.0,Medium Fast,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1,Grass,,1,Grass,
755,Morelull,Normal,Illuminating Pokémon,0.2,1.5,3,Illuminate,Effect Spore,Rain Dish,285,40,35,55,65,75,15,190.0,70.0,57.0,Medium Fast,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,7,2,Grass,Fairy,1,Grass,
756,Shiinotic,Normal,Illuminating Pokémon,0.99,11.5,3,Illuminate,Effect Spore,Rain Dish,405,60,45,80,90,100,30,75.0,70.0,142.0,Medium Fast,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,7,2,Grass,Fairy,1,Grass,
757,Salandit,Normal,Toxic Lizard Pokémon,0.61,4.8,2,Corrosion,,Oblivious,320,48,44,40,71,40,77,120.0,70.0,64.0,Medium Fast,87.5,20.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,7,2,Poison,Fire,2,Dragon,Monster
758,Salazzle,Normal,Toxic Lizard Pokémon,1.19,22.2,2,Corrosion,,Oblivious,480,68,64,60,111,60,117,45.0,70.0,168.0,Medium Fast,0.0,20.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,7,2,Poison,Fire,2,Dragon,Monster
759,Stufful,Normal,Flailing Pokémon,0.51,6.8,3,Fluffy,Klutz,Cute Charm,340,70,75,50,45,50,50,140.0,70.0,68.0,Medium Fast,50.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0,7,2,Normal,Fighting,1,Field,
760,Bewear,Normal,Strong Arm Pokémon,2.11,135.0,3,Fluffy,Klutz,Unnerve,500,120,125,80,55,60,60,70.0,70.0,175.0,Medium Fast,50.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0,7,2,Normal,Fighting,1,Field,
761,Bounsweet,Normal,Fruit Pokémon,0.3,3.2,3,Leaf Guard,Oblivious,Sweet Veil,210,42,30,38,30,38,32,235.0,70.0,42.0,Medium Slow,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1,Grass,,1,Grass,
762,Steenee,Normal,Fruit Pokémon,0.71,8.2,3,Leaf Guard,Oblivious,Sweet Veil,290,52,40,48,40,48,62,120.0,70.0,102.0,Medium Slow,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1,Grass,,1,Grass,
763,Tsareena,Normal,Fruit Pokémon,1.19,21.4,3,Leaf Guard,Queenly Majesty,Sweet Veil,510,72,120,98,50,98,72,45.0,70.0,230.0,Medium Slow,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1,Grass,,1,Grass,
764,Comfey,Normal,Posy Picker Pokémon,0.1,0.3,3,Flower Veil,Triage,Natural Cure,485,51,52,90,82,110,100,60.0,70.0,170.0,Fast,25.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,7,1,Fairy,,1,Grass,
765,Oranguru,Normal,Sage Pokémon,1.5,76.0,3,Inner Focus,Telepathy,Symbiosis,490,90,60,80,90,110,60,45.0,70.0,172.0,Slow,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,7,2,Normal,Psychic,1,Field,
766,Passimian,Normal,Teamwork Pokémon,2.01,82.8,2,Receiver,,Defiant,490,100,120,90,40,60,80,45.0,70.0,172.0,Slow,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,7,1,Fighting,,1,Field,
767,Wimpod,Normal,Turn Tail Pokémon,0.51,12.0,1,Wimp Out,,,230,25,35,40,20,30,80,90.0,70.0,46.0,Medium Fast,50.0,20.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,7,2,Bug,Water,2,Bug,Water 3
768,Golisopod,Normal,Hard Scale Pokémon,2.01,108.0,1,Emergency Exit,,,530,75,125,140,60,90,40,45.0,70.0,186.0,Medium Fast,50.0,20.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,7,2,Bug,Water,2,Bug,Water 3
769,Sandygast,Normal,Sand Heap Pokémon,0.51,70.0,2,Water Compaction,,Sand Veil,320,55,55,80,70,45,15,140.0,70.0,64.0,Medium Fast,50.0,15.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,7,2,Ghost,Ground,1,Amorphous,
770,Palossand,Normal,Sand Castle Pokémon,1.3,250.0,2,Water Compaction,,Sand Veil,480,85,75,110,100,75,35,60.0,70.0,168.0,Medium Fast,50.0,15.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,7,2,Ghost,Ground,1,Amorphous,
771,Pyukumuku,Normal,Sea Cucumber Pokémon,0.3,1.2,2,Innards Out,,Unaware,410,55,60,130,30,130,5,60.0,70.0,144.0,Fast,50.0,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,7,1,Water,,1,Water 1,
772,Type: Null,Sub Legendary,Synthetic Pokémon,1.91,120.5,1,Battle Armor,,,534,95,95,95,95,95,59,3.0,0.0,107.0,Slow,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7,1,Normal,,1,Undiscovered,
773,Silvally,Sub Legendary,Synthetic Pokémon,2.31,100.5,1,RKS System,,,570,95,95,95,95,95,95,3.0,0.0,257.0,Slow,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7,1,Normal,,1,Undiscovered,
774,Minior Meteor Form,Normal,Meteor Pokémon,0.3,40.0,1,Shields Down,,,440,60,60,100,60,100,60,30.0,70.0,154.0,Medium Slow,,25.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,7,2,Rock,Flying,1,Mineral,
774,Minior Core Form,Normal,Meteor Pokémon,0.3,0.3,1,Shields Down,,,500,60,100,60,100,60,120,30.0,70.0,175.0,Medium Slow,,25.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,7,2,Rock,Flying,1,Mineral,
775,Komala,Normal,Drowsing Pokémon,0.41,19.9,1,Comatose,,,480,65,115,65,75,95,65,45.0,70.0,168.0,Slow,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7,1,Normal,,1,Field,
776,Turtonator,Normal,Blast Turtle Pokémon,2.01,212.0,1,Shell Armor,,,485,60,78,135,91,85,36,70.0,70.0,170.0,Medium Fast,50.0,20.0,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,7,2,Fire,Dragon,2,Dragon,Monster
777,Togedemaru,Normal,Roly-Poly Pokémon,0.3,3.3,3,Iron Barbs,Lightning Rod,Sturdy,435,65,98,63,40,73,96,180.0,70.0,152.0,Medium Fast,50.0,10.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,7,2,Electric,Steel,2,Fairy,Field
778,Mimikyu,Normal,Disguise Pokémon,0.2,0.7,1,Disguise,,,476,55,90,80,50,105,96,45.0,70.0,167.0,Medium Fast,50.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0,7,2,Ghost,Fairy,1,Amorphous,
779,Bruxish,Normal,Gnash Teeth Pokémon,0.89,19.0,3,Dazzling,Strong Jaw,Wonder Skin,475,68,105,70,70,70,92,80.0,70.0,166.0,Medium Fast,50.0,15.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,7,2,Water,Psychic,1,Water 2,
780,Drampa,Normal,Placid Pokémon,3.0,185.0,3,Berserk,Sap Sipper,Cloud Nine,485,78,60,85,135,91,36,70.0,70.0,170.0,Medium Fast,50.0,20.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,7,2,Normal,Dragon,2,Dragon,Monster
781,Dhelmise,Normal,Sea Creeper Pokémon,3.91,210.0,1,Steelworker,,,517,70,131,100,86,90,40,25.0,70.0,181.0,Medium Fast,,25.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,7,2,Ghost,Grass,1,Mineral,
782,Jangmo-o,Normal,Scaly Pokémon,0.61,29.7,3,Bulletproof,Soundproof,Overcoat,300,45,55,65,45,45,45,45.0,70.0,60.0,Slow,50.0,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,7,1,Dragon,,1,Dragon,
783,Hakamo-o,Normal,Scaly Pokémon,1.19,47.0,3,Bulletproof,Soundproof,Overcoat,420,55,75,90,65,70,65,45.0,70.0,147.0,Slow,50.0,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0,7,2,Dragon,Fighting,1,Dragon,
784,Kommo-o,Normal,Scaly Pokémon,1.6,78.2,3,Bulletproof,Soundproof,Overcoat,600,75,110,125,100,105,85,45.0,70.0,270.0,Slow,50.0,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0,7,2,Dragon,Fighting,1,Dragon,
785,Tapu Koko,Sub Legendary,Land Spirit Pokémon,1.8,20.5,2,Electric Surge,,Telepathy,570,70,115,85,95,75,130,3.0,70.0,257.0,Slow,,15.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,7,2,Electric,Fairy,1,Undiscovered,
786,Tapu Lele,Sub Legendary,Land Spirit Pokémon,1.19,18.6,2,Psychic Surge,,Telepathy,570,70,85,75,130,115,95,3.0,70.0,257.0,Slow,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,7,2,Psychic,Fairy,1,Undiscovered,
787,Tapu Bulu,Sub Legendary,Land Spirit Pokémon,1.91,45.5,2,Grassy Surge,,Telepathy,570,70,130,115,85,95,75,3.0,70.0,257.0,Slow,,15.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,7,2,Grass,Fairy,1,Undiscovered,
788,Tapu Fini,Sub Legendary,Land Spirit Pokémon,1.3,21.2,2,Misty Surge,,Telepathy,570,70,75,115,95,130,85,3.0,70.0,257.0,Slow,,15.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,7,2,Water,Fairy,1,Undiscovered,
789,Cosmog,Legendary,Nebula Pokémon,0.2,0.1,1,Unaware,,,200,43,29,31,29,31,37,45.0,0.0,40.0,Slow,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,7,1,Psychic,,1,Undiscovered,
790,Cosmoem,Legendary,Protostar Pokémon,0.1,999.9,1,Sturdy,,,400,43,29,131,29,131,37,45.0,0.0,140.0,Slow,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,7,1,Psychic,,1,Undiscovered,
791,Solgaleo,Legendary,Sunne Pokémon,3.4,230.0,1,Full Metal Body,,,680,137,137,107,113,89,97,45.0,0.0,306.0,Slow,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,7,2,Psychic,Steel,1,Undiscovered,
792,Lunala,Legendary,Moone Pokémon,3.99,120.0,1,Shadow Shield,,,680,137,113,89,137,107,97,45.0,0.0,306.0,Slow,,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0,7,2,Psychic,Ghost,1,Undiscovered,
793,Nihilego,Sub Legendary,Parasite Pokémon,1.19,55.5,1,Beast Boost,,,570,109,53,47,127,131,103,45.0,0.0,257.0,Slow,,120.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,7,2,Rock,Poison,1,Undiscovered,
794,Buzzwole,Sub Legendary,Swollen Pokémon,2.39,333.6,1,Beast Boost,,,570,107,139,139,53,53,79,45.0,0.0,257.0,Slow,,120.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,7,2,Bug,Fighting,1,Undiscovered,
795,Pheromosa,Sub Legendary,Lissome Pokémon,1.8,25.0,1,Beast Boost,,,570,71,137,37,137,37,151,45.0,0.0,257.0,Slow,,120.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,7,2,Bug,Fighting,1,Undiscovered,
796,Xurkitree,Sub Legendary,Glowing Pokémon,3.81,100.0,1,Beast Boost,,,570,83,89,71,173,71,83,45.0,0.0,257.0,Slow,,120.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,7,1,Electric,,1,Undiscovered,
797,Celesteela,Sub Legendary,Launch Pokémon,9.19,999.9,1,Beast Boost,,,570,97,101,103,107,101,61,45.0,0.0,257.0,Slow,,120.0,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5,7,2,Steel,Flying,1,Undiscovered,
798,Kartana,Sub Legendary,Drawn Sword Pokémon,0.3,0.1,1,Beast Boost,,,570,59,181,131,59,31,109,45.0,0.0,257.0,Slow,,120.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,7,2,Grass,Steel,1,Undiscovered,
799,Guzzlord,Sub Legendary,Junkivore Pokémon,5.51,888.0,1,Beast Boost,,,570,223,101,53,97,53,43,45.0,0.0,257.0,Slow,,120.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,7,2,Dark,Dragon,1,Undiscovered,
800,Necrozma,Legendary,Prism Pokémon,2.39,230.0,1,Prism Armor,,,600,97,107,101,127,89,79,255.0,0.0,270.0,Slow,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.5,1.0,1.5,1.0,1.5,1.0,1.0,7,1,Psychic,,1,Undiscovered,
800,Dusk Mane Necrozma,Legendary,Prism Pokémon,3.81,460.0,1,Prism Armor,,,680,97,157,127,113,109,77,3.0,0.0,306.0,Slow,,120.0,0.5,1.5,1.0,1.0,0.5,0.5,1.0,0.0,1.5,0.5,0.25,1.0,0.5,1.5,0.5,1.5,0.5,0.5,7,2,Psychic,Steel,1,Undiscovered,
800,Dawn Wings Necrozma,Legendary,Prism Pokémon,4.19,350.0,1,Prism Armor,,,680,97,113,109,157,127,77,3.0,0.0,306.0,Slow,,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,3.0,1.0,3.0,1.0,1.0,7,2,Psychic,Ghost,1,Undiscovered,
800,Ultra Necrozma,Legendary,Prism Pokémon,7.49,230.0,1,Neuroforce,,,754,97,167,97,167,97,129,3.0,0.0,339.0,Slow,,120.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0,7,2,Psychic,Dragon,1,Undiscovered,
801,Magearna,Mythical,Artificial Pokémon,0.99,80.5,1,Soul-Heart,,,600,80,95,115,130,115,65,3.0,0.0,270.0,Slow,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,7,2,Steel,Fairy,1,Undiscovered,
802,Marshadow,Mythical,Gloomdweller Pokémon,0.71,22.2,1,Technician,,,600,90,125,80,90,90,125,3.0,0.0,270.0,Slow,,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,2.0,7,2,Fighting,Ghost,1,Undiscovered,
803,Poipole,Sub Legendary,Poison Pin Pokémon,0.61,1.8,1,Beast Boost,,,420,67,73,67,73,67,73,45.0,0.0,189.0,Slow,,120.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,7,1,Poison,,1,Undiscovered,
804,Naganadel,Sub Legendary,Poison Pin Pokémon,3.61,150.0,1,Beast Boost,,,540,73,73,73,127,73,121,45.0,0.0,243.0,Slow,,120.0,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,7,2,Poison,Dragon,1,Undiscovered,
805,Stakataka,Sub Legendary,Rampart Pokémon,5.51,820.0,1,Beast Boost,,,570,61,131,211,53,101,13,30.0,0.0,257.0,Slow,,120.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,7,2,Rock,Steel,1,Undiscovered,
806,Blacephalon,Sub Legendary,Fireworks Pokémon,1.8,13.0,1,Beast Boost,,,570,53,127,53,151,79,107,30.0,0.0,257.0,Slow,,120.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,7,2,Fire,Ghost,1,Undiscovered,
807,Zeraora,Mythical,Thunderclap Pokémon,1.5,44.5,1,Volt Absorb,,,600,88,112,75,102,80,143,3.0,0.0,270.0,Slow,,120.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,7,1,Electric,,1,Undiscovered,
808,Meltan,Mythical,Hex Nut Pokémon,0.2,8.0,1,Magnet Pull,,,300,46,65,65,55,35,34,3.0,,,Slow,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,7,1,Steel,,1,Undiscovered,
809,Melmetal,Mythical,Hex Nut Pokémon,2.49,800.0,1,Iron Fist,,,600,135,143,143,80,65,34,3.0,,,Slow,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,7,1,Steel,,1,Undiscovered,
810,Grookey,Normal,Chimp Pokémon,0.3,5.0,2,Overgrow,,Grassy Surge,310,50,65,50,40,40,65,45.0,,,Medium Slow,87.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1,Grass,,2,Field,Grass
